cmtid,ctime,author_username,comment,rating_star
"8895097414","1657194961","d*****a","Cocok Untuk:outdoor /indoor. Tekstur:cair. Performa:tahan lama di aq 6-7 jam di badan.. . Tips kalo nyemprot dikit aja ya . Jgn banyak2 karena aq pakai 3 semprot di belakang telinga & tengkuk itu dari pagi jam 8 - sore jam 3 an masih terus ada bau nya. Ini aroma baccarat ya . Tapi ngga plek baccarat , lebih soft. Maaf video tidak sesuai","5"
"8090527743","1650111032","rivandits","Wangi:Manis. Ketahanan:Lama, kena air pun msh keluar. Kemasan:Kalo yg suka manis cocok tp ada alkohol dikit gitu baunya, di aku kurang cocok","4"
"10026005693","1668154897","r*****n","Tekstur:cair. Performa:mengesankan. Cocok Untuk:segala situasi. . Wanginya awettttt.. mantaappp pokoknya.. nodebat.","5"
"6174106776","1633319683","deni.queen","Kemasan:rapi . Ketahanan:8 jam . Wangi:mantep tahan lama. . Mantap pengiriman cepat barang sesuai top markotop dah","5"
"8825549088","1656577198","jabaraf","Mantap enak banget, Pengiriman cepatt👍👍👍","5"
"5222187147","1624948394","lindamanis","Kemasan:Secure tingkat tinggi packagingx, good 👍. Ketahanan:lumayan awet dri pagi smp siang. Wangi:Awalnya aroma tercium aneh, tpi lama2 suprising enak bgt ternyata 😍😍😍. . Oke bgt asal jangan kebanyakan dan berlebihan pakainya supaya gk menyengat","5"
"7486539998","1644833664","n*****h","Ketahanan:tahan lama bet. Kemasan:mewah pokonya. . maaf ga sesuai. soalnya buat kado. tapi jujurly udah 5x repeat order pake onix karna secinta itu hahahaa bahkan buat kado ke org pun ngadoin onix😍😍💗❤️‍🔥❤️‍🔥💗","5"
"4613568293","1619179619","t*****c","Kemasan:uh bikin penasaran. Ketahanan:tahan lama sampe lemas. Wangi:mantaapp. . langsung cobain aja sendiri rasanya ahh mantap","5"
"8325514253","1652167145","delgoms10","Wangi:enak. Ketahanan:5 jam tempatnya, wanginya enak aja tapi gk waahh sayanlebih suka fwb fresh bgt bsk mau nyetok fwb ah. Kemasan:mewah. . Bagus","5"
"5290928857","1625581897","s*****e","Kemasan:bagus. Ketahanan:bagus. Wangi:enak. . wanginya enak sih tapi lebih untuk cowo kalo di gue","4"
"2809924829","1596952240","agprd12","Enak banget baunya, Bubble Warpnya juga teball, dijamin aman dah , dari Bubblewarpnya aja udah kecium bau nya, semerbak.","5"
"9174343757","1659690100","s*****a","Performa:Aweet bangeet. Cocok Untuk:Suka bangeet sama bau yang begini, ini baunya sama persis kayak bacarat","5"
"3102951988","1601530432","fatkhurr3","Sangat bagus.. gaada kurangnya..seller fast respond bnget..barang ori..ngga mengecewakan.. barangnya nyampe cepet bnget..good pokoknya 🌟🌟🌟🌟🌟","5"
"9218422311","1660105719","m.irsyad369","Cocok Untuk:mnrtku lebih ke cowo. Tekstur:cair. Performa:lumayan lama. . Mnrtku lebih fresh strong ke cowo. Tapi cewe juga masih bisa pake. Cukup tahan lama sih meskipun belum dicoba ketahanannya berapa jam. Tapi dipake aktivitas outdoor dan berkeringat masih wangi.","5"
"4225873017","1615019713","ariqarfina","Kemasan:Parah keren banget. Ketahanan:beuh gaada lawan. Wangi:Gatau bingung wanginya enak banget, bisa cowo cewe pake ini","5"
"10101235946","1668846023","m*****n","Cocok Untuk:wangii. Tekstur:bagus. Performa:mayan tahan. . Worth it lag buat di beli but kurir nya bodoh bangte","5"
"4387823550","1616805726","mabdulazis_18","Kemasan:rapi elegan aestik the best lah. Ketahanan:4 jam buat outdoor. Wangi:wanginya seger. . Bener2, gue keracunan sama produknya apalagi riview2 dari konsumen. Kacau bener.","5"
"3372247219","1605242451","imeliamayarhani86","Semoga suami suka sama wanginya.. Mexicola wanginya lembut musky.. Senoparty wanginya cowok tapi soft.. 😍😍😍","5"
"18390605818","1731575321","s*****7","Aroma:kek bacarat. Durabilitas:gak begitu lama. Tekstur:cair. . Dapet harga murah 127 free ong, aku sempet coba baunya di kk* yang seniparty ini enak tp pas udh sampe ternyata kek bacarat ya tp oke sih manis gak yg begitu bacarat bgt","5"
"5866087075","1630636269","cutieestuffs","Ketahanan:bisa . Wangi:Enak bangett. . Suka bgt sama adminnya yg fast respon, tingkatkan lagi ya!","5"
"4573561498","1618766560","emikadiani","Kemasan:box ok, tp tutup botol rusak dan spray agak renggang jd rada bocor. Ketahanan:lumayan lah. Wangi:agak menyengat di awal, kemudian soft seperti wangi buah. . So far beli karna rame bgt, jd penasaran. Somehow, setelah beli, spertinya wangi nya ga cocok sama saya. . . Packing baikk, buble wrap nya teball.. thanks seller 🙏. Hanya bgitu di buka tutup bgian dalam (yg warna putih) nempel di spray, sedangkan tutup luar (yg hitam) lepas. Jd tutup nya rusak :(. ","3"
"9158985473","1659542769","diah_yulinda05","Packing aman barang sesuai pesanan","5"
"7618290570","1646096389","m*****y","Wangi:manis. Ketahanan:lumayan. Kemasan:praktis bagus. . beliin buat si mas. wanginya mayan manis ya. thanks seller","5"
"5123560713","1624017683","p*****2","Barang bagus dan sesuai pesanan..hanya packing yang tak aman,kedepan semoga diperhatikan","4"
"5212769428","1624864611","x*****o","Kemasan:stadart aja sih ya, tapi udah cukup. Ketahanan:4-5 jam tergantung lokasi sih, keknya kalo office kantoran di ac bisa lebih lama. Wangi:kek aroma manis gitu, kuat bat kalo baru di semprot","5"
"4270914657","1615456601","r*****d","Kemasan:dikemas dengan sangat safety, bubblewrapmya tebel bgt. Ketahanan:belum tau siy, belum coba. Wangi:cukup maskulin, enak wanginya","5"
"4441386112","1617434631","melindarisa","Kemasan:Kemasannya lucu dan simple . Wangi:Karna buat kado jadi ga tau wanginya kya apa ","5"
"11150755612","1680426128","gardadu","sesuai pesanan dan pengiriman cepat sekali+++","5"
"19625971352","1732502103","nantoast","Aroma:wanginya enak. Durabilitas:tahan lama banget di baju sampe 1 hari lebih, ditangan juga ga ilang² baunya walaupun udah kegosok². Tekstur:cair","5"
"6137460223","1632965307","e*****2","Kemasan:pastinya kemasan baru bikin tambah wow. Ketahanan:tahan lama kayak hubunganku sama dia. Wangi:wangi banget. . Pakai parfum ini bikin makin doi nempel","5"
"7397906860","1643985891","juanfernanda","Wangi:enak banget gilak. Ketahanan:4-5 jam di badan okelah. Kemasan:lumayan, bukan yang bagus banget tapi oke. . Wajib beli nih klo ready ehe","5"
"14149098801","1707397401","g*****8","Maaf katanya free parfum lagi 1 malah dpt liptint, ga sesuai sama informasi yg diberikan... Stlh dikonfirmasi katanya beli 3 baru dpt potongan pada produk ke-3.. kalo gitu bukan buy 2 get 3 dong? . Dan maaf untuk aromanya terlalu menyengat, spt bibit parfum aroma vanila. Untuk packing tolong diperbaiki kalo bisa tambahin kardus, krna bubble wrap saja tdk cukup. Box kemasan sampai lokasi sudah sobek menjadi 2 bagian krna boxnya hanya 2 bagian yg dijadikan 1 menggunakan perekat..walaupun di foto keliatan aman, aslinya setelah dibuka plastiknya jdi 2 kemasannya ","1"
"32804145164","1741879009","rabian2433","Aroma:mayan. Durabilitas:mayan. Tekstur:mayan. . Aneh wangi nya, tapi gatau nnti pas udah didiemin lama mah, klo enak balik lgi sih","3"
"5225512461","1624968847","dhikapratama03","Kemasan:aman terbaik. Ketahanan:Lumayan lama. Wangi:Mirip mirip baccarat ya. . Beli gaes enak:)","5"
"5056906802","1623463009","ipunk9883","Kemasan:kereeeeee... simple elegan. Ketahanan:First time jadi blm bisa buktikan... Wangi:masih agak menyesuaikan, karena blm pernah sebelumnya.. tapi enak","5"
"5185861245","1624605016","g*****6","Kemasan:baik tidak ada kebocoran. Ketahanan:belum tau soalnya baru pertama nyoba. Wangi:suka","5"
"16388764954","1725281519","a*****i","Aroma:bikin seseorang nyaman. Durabilitas:sangat lama dan awet. Tekstur:lembut enak. . Berkah barokah always","5"
"3511207977","1606819818","","Mantap min paket udh keterima langsung dicium aromanya yg saya cari cari yg aroma yg ini minn mantapp onixx 👍👍👍👍👍🔥🔥🔥","5"
"4438403256","1617388993","","Kemasan:Packing sangat aman. Ketahanan:5/6 jam. Wangi:Bener2 soft enak dihidung aromanya","5"
"21291968856","1733574220","d*****_","Aroma:harum banget. Durabilitas:lama banget. Tekstur:tidak panas di kulit. . gapernah kecewa beli onix, semoga tetap memuaskan customer kedepan nya onix🔥","5"
"4344372944","1616298518","29ratnaaeli","Kemasan:Fantastic!. Ketahanan:5 hours. . I gave it as my boyfie's bday gift and Alhamdulillah he really loves the scent!🥰🥰. This was my second purchase. So far so good! wuff u onix.id💙","5"
"7951143555","1649035288","rzkylan","Wangi:manis dan lumayan nyengat baunya tp tetap enak. Ketahanan:awet bgt. Kemasan:packaging nya suka, tp banyakin dongg stikernya hehehe. . intinya oke si","5"
"10171421891","1669590256","yomi21","Wangi nya enak dan pengiriman tepat waktu","5"
"5982615547","1631605703","","Kemasan:Elegan . Ketahanan:Packing nya the Best pakek buble warp. Wangi:Top pokok nya","5"
"2231110203","1586401019","faizalryandoedo","Harga murah tapi kualitas ga murahan, bakalan repeat order lagi kalo udah abis, pengiriman juga cepet banget sehari sampe.","5"
"4985500727","1622882767","r*****k","Kemasan:baik dan bagus. Ketahanan:belum dibuka. Wangi:belum dicoba. . Tidak bisa dicoba karna head sprayer rusak.","4"
"8481459794","1653540537","p*****s","Ketahanan:tahan lama bisa 7 jam. Kemasan:ga diraguin packaging nya onix!. Wangi:buat cowo kok agak aneh ya di hidung saya","4"
"5010936592","1623128841","akarinaptri","Enak banget wanginya, tapi cukup sedih semprotannya ga nyemprot. Kecewa sih. Tapi tertolong sama wangi nya yg enak bgt. Jadi bingung mau seneng apa kecewa. Campur aduk deh","3"
"13007918731","1698382163","dandi_pratamaa","Kualitas masih dipertahankan, durability baik.. hanya saja sering bocor, semoga kedepanya diperbaiki.","5"
"10438663082","1672392028","f*****i","Cocok Untuk:Kasual/Elegan. . Udah 2x pesan Onix yg Senoparty, wanginya enak tahan lama.. . Packing rapih, tidak ada kebocoran sedikitpun.","5"
"6149952688","1633070614","padlul97","Kemasan:kmasan mewah pke kotak kyk jam. Ketahanan:lumyn sih shrian tpi rasa nya lbih than yg btol lama. Wangi:aroma nya mewah sih lama lma di kulit mkin enak awal nya emg agak menyengat aroma bac*rt tpi gk leby","5"
"3034985770","1600456100","r*****a","Recomen bgt dari respon nya, kemasan nya dan jg  wangi parfum nya. Lumayan tahan lama. Sukses terus onix, gbu","5"
"7605626729","1645957159","s*****y","Wangi bangeeet 💯💯😭","5"
"7843857277","1648047808","ab_official_collection","Wangi:sangat wangi. Ketahanan:tahan lama. Kemasan:kurang baik. . Sangat bagus tp ini tumpah kemana2 minyaknya, bagian atas buat nyemprotin patah dan copot","3"
"2803919522","1596853489","rizkyqutawa10","Bukusan paket sangat rapi dan tebal, wangi nya pun Jos banget 3 hari awet di baju, mantap lah pokoknya","5"
"4264321602","1615385190","t*****g","Kemasan:rapihhh mantulllll ajebbbbbbb yuhuuu. Ketahanan:6-7. Wangi:Bagussss sekaliiii, udah seringgg langganan sukses selaluuuu yehhhhh👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍. . Bagussss sekaliiii, udah seringgg langganan sukses selaluuuu yehhhhh👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍","5"
"7643281861","1646308034","ghumillar","Ketahanan:blm tau krna baru coba. Kemasan:kerenlah dijamin aman ga akan pecah botol nya. Wangi:smooth bgt enak wanginya","5"
"5858139162","1630560125","husainimaulanaa","Kemasan:Good. Ketahanan:dibuktiin dulu . Wangi:Enak, udah direview jg sama teman. . Semoga awet ya, tahan lama","5"
"4338791026","1616222055","isaabdillah1811","Kemasan:Kerenn. Ketahanan:Awett. Wangi:Mantap lah. . Wanginyaaa manis bgt, cocokk lahhh kerenn 💯💯","5"
"2733504078","1595570486","alifar_","Bagus, packingnya rapih, scentnya cocok buat daily, pengiriman sangat cepat hanya 1 hari. Keren","5"
"4260421973","1615360069","pinokioarab","Kemasan:bagus. Ketahanan:mayan. Wangi:mayan. . Senoparty sekarang projection nya kurang, terus longevity nya juga ga lama","3"
"5233411566","1625044853","hiimelur","Kemasan:baguss . Wangi:suka wanginya . . Tapi susah dipencet . Ga kluar parfumnya.  Hrus bongkar deh kyaknya pindah botol :(","5"
"7785792178","1647530653","ikrom504","Wangi::seger dan fresh. Ketahanan:pengalaman pake fwb sih lumayan awet 4-5 jam, semoga senoparty sama. Kemasan:elegan","5"
"3504495512","1606732896","kadek.gina","Kemasan parfum ny baguuussss 😍. Dpet greeting card jugaakk. Wangii ny enaaakk bgttt. . After all, Cucok meong pokoknya ","5"
"19624777710","1732492230","m*****3","Aroma:maskulin. Durabilitas:lumayan tahan lama. Tekstur:cukup memuaskan. . Kesan casual agak manly & manis dikit","4"
"6233173842","1633851464","a*****4","Kemasan:minimalis mevvah mantap. Ketahanan:lumayan tahan lama . Wangi:elegan, fresh, segerr pas semprot an pertama wanginya strong tapi lama-kelamaan calming warm gitu.","5"
"4194362543","1614737451","muhmmdfzn123","Kemasan:Bagus. Ketahanan:5 jam. Wangi:Baunya sama kaya scarlett ga ada bedanya ","4"
"5269559119","1625387850","dedesaniii","Kemasan:cocok. Ketahanan:blm tau blm dicoba lama. Wangi:wangi pisan enakk ajib","5"
"2825554831","1597184532","hanop26","Gokil wanginya, menurut gua sih enak wanginya manis manis gimana gitu. Packagingnya juga aman banget.. . Good job onix!","5"
"4212493230","1614911547","yudhakoploy","Kemasan:sangar rapi dan aman. Ketahanan:tahan lama baunya. Wangi:wangi kaliii. . Mantap dah pokoknya","5"
"4977644788","1622803543","rizki_novianto","Ketahanan:3 jam an . Wangi:Mirip Baccarat . . Baunya seperti betadine , lama² mirip baccarat","4"
"3593877898","1607822970","seppy_ektaria","Wanginya super banget, tahan lama, di pakak abis mandi pun tetap masih wangi... Terima kasih, recommended banget","5"
"18040272796","1731122016","a*****_","Aroma:bacarat. Durabilitas:5 jam. Tekstur:sedikit berminyak. . Gak se awet dlu senopartynya (tahun 2020), dlu 3 harian masih kecium dibaju kalo gak dicuci. Skrg beberapa jam aja udh ilang baunya.","4"
"7639600918","1646286066","nadyadva","Ketahanan:di pake malem sblm tidur, ini jam siang blm mandi masih wangi wwk. Kemasan:amann. Wangi:wanginya sesuai ekspektasi. . Gilak sih harga segini kualitas jutaan","5"
"14499128275","1710295441","naveraph","Wangi ada di semprotan pertama doang itu jga ga sampe 1 jam ilang wanginya wkkww, parfum refill aja lebih bagus jir wkwkwk","2"
"3430010768","1605797257","j*****n","Parfum lokal rasa internasional, aroma yg wangi, tahan lama, tapi tidak berasa abal2, mantappppp, tq seller utk pengirimannya yg cepat","5"
"9211538136","1660040115","w*****n","Tekstur:cair. Performa:wangi nya macem gue kenal sih ini familiar banget. Cocok Untuk:maybe for outdoor activities but let's see","5"
"12605432368","1694903179","indria826","Barang sesuai pesanan... order untuk kedua kalinya mau nyoba varian lain selain fwb & senoparty. Packing aman double wrapp dan pengiriman cepat.","5"
"15086144762","1714887970","adhimaspramoedya","Tekstur:bagus. Cocok Untuk:tidur. Ketahanan:lama. . Barang bagus seller ramah dan baik hati pengiriman cepat mantap","5"
"4271766972","1615462099","adi.bz","Kemasan:Cakep. Ketahanan:so far tahan pake bgt di aku bisa seharian. Wangi: Mirip bacarat","5"
"4977865363","1622804873","ayu_novita.rizal","Kemasan:bagus . Ketahanan:tahan lama. Wangi:enak. . Cuman gk suka nya kispre nya macet.","3"
"5951300785","1631383156","dicky_zai","Kemasan:Elegan dan mewah. Wangi:Belum nyoba. Mungkin bagus. . Suka. Worth it lah 😌","5"
"6134192099","1632920847","dewabillie","Kemasan:Keren + cakep. Ketahanan:Belum coba semoga awet. Wangi:Mirip aroma baccarat","5"
"10943717684","1678202716","goldessbyka","Tekstur:cair. Performa:good. Cocok Untuk:all ages. . Wanginya soft bgt, mirip bacarrat tp gk nyengat gitu, pokoknya wangi yg premium, thank you seller","5"
"15372099916","1717256458","r*****i","Aroma:dupenya baccarat manis banget. Durabilitas:5-6 jam. Tekstur:cair. . Barang sesuai pesanan pengiriman cepat harga bersaing dpt promo jadi lebih murah","5"
"4405683643","1617017710","ikhlassul_amal","Kemasan:Rapi, praktis, enduls lahh pkknya. Ketahanan:BELUM di coba baru di cium doang sih 😁. Wangi: Enak beutt seger ","5"
"5921066217","1631163281","wikosurya.16","Kemasan:rapat baik. Ketahanan:tahan lama. Wangi:gilak wangi bet cuy. . wangi + tahan lama","5"
"3369135807","1605191048","j*****p","Produk originL, harg terjangkau, kualitas produk sangT baik, sampai 5epa5 waktu ","5"
"6294394557","1634293183","m*****u","Kemasan:Bagus. Ketahanan:Blum tau. Wangi:Wangii maniss. . Mudah mudahan dia sukaa. Soalnya buat kadoo. Maniss sih baunyaa. Hehehehehehehhe jahsshw jdhhsvajajw dhshsh","5"
"5012496188","1623137043","hafidakbar33","Kemasan:ok. Ketahanan:lumayan lah. Wangi: mirip kaya dirumah sakit emng, kaya bau bedak sih menurut gue tapi seger gitu . Unik keren. . Ni spray nya macet ga nyemprot, hadooh","4"
"4562955786","1618646494","muhammadfajrihusaini.07","Kemasan:oke,cuma sayang stiker sama kartunya ga ada . Ketahanan:belum coba. Wangi:wangi banget. . Pokonya the bast klo masalah wangi, ga bakalan nyesek deh klo beli parfum onix👍","4"
"2270236886","1587221405","amelia_gp","Kualitas produk sangat baik. Harga produk sangat baik. Kecepatan pengiriman sangat baik. Respon penjual sangat baik.","5"
"4294279784","1615718090","","Kemasan:sangat baik. Ketahanan:lumayan. Wangi:lumayan smooth . . Cuman aroma kurang cocok dengan selera saya. Kurang cocok aja untuk dipake siang hari karna wilayah saya panas.. Mungkin lebih pas kalo dipake malem","5"
"7617895427","1646091579","pito1","Wanginya enak. . Caramelic, tp istri agak pusing klau nyium baunya","4"
"5023095982","1623218920","lanaaaa99","Kemasan:kemasan bagus banget. Ketahanan:tahan lama. Wangi:wangi nya enak banget. . Selalu percaya onix","5"
"4187760824","1614663156","abelcafanfauzan","Kemasan:I like this mantap kali kemasanya🤟🤟. Ketahanan:standar 5 jam an. Wangi:Boljug","5"
"7975112736","1649223052","ilham_adisyah64","Wangi:strong agak pahit di awal sweet di akhir. Ketahanan:masih di coba. Kemasan:aman tanpa cacat","5"
"5275883597","1625461533","antoniapalupisabardi","Kemasan:Rapih aman. Ketahanan:lama. Wangi:sensasi pertama agak tajam lama kelamaan lembut manis..love","5"
"4446466520","1617506874","sitihijrahtulilmi","Kemasan:simple tapi baguss. Ketahanan:6-8 jam. Wangi:wangiinya soft, bisa cwek atau cwk","5"
"7639475980","1646285348","t*****l","Wangi:harum. suka banget enak dicium.makin lama makin enak baunya. Ketahanan:udah kena air karena mandi masih harum. Kemasan:lumayan","5"
"6252511180","1634021939","mufaso07","Kemasan:bagus dan rapi. Ketahanan:tahan lama. Wangi:harum cuma baunya terlalu familiar","3"
"12005969272","1689431070","7*****t","Performa:bagus. Tekstur:senoparty. Cocok Untuk:parfum. . Produk sesuai pengiriman cepat packing aman terimakasih","5"
"5859573784","1630569473","rizaahmad__","Kemasan:aesthetic. Ketahanan:4-5 jam outdoor indoor 7-8 jam. Wangi:fresh, lembut, dan tidak sengat. . mantap produk nya lanjutkan","5"
"7357968256","1643541017","adhanstywn","Wangi:wangi banget sxixixi. Ketahanan:seharian. Kemasan:bagus. . Gw sebelum beli ini, beli yg 30ml, make diawet2, kalo beli yg ini harus lebih awet wkwkwk","5"
"8704773514","1655468896","fakihsyamaidzar","Performa:ya lumayan. . di awal sih wangi nya lumayan bertahan lama tpi kok lama kelamaan wangi nya jdi sebentar doang ya,blm sampe 1 jam juga udh gaada tuh wangi nya","5"
"3197399547","1602826416","gitapk","Gud stuff. Berkah pas flash sale. aroma harum manis not rempah but smells good, wangi awet , di baju lebih tahan lama. Recomended! Thx","5"
"7429521982","1644301243","_4bb4o_jq3","Wangi:sweet,fresh at the same time. Ketahanan:blm coba kayanya 10jam lebih. Kemasan:biasa aja. . overall suka wanginya. tp kenapa ya ga dikasih kartu ucapan gt yang kaya org2. tekstur agak oily tp untung enak wanginya sevibe sm baccarat tp beda enakan ini soft bgt","5"
"8195278025","1650941639","dian336622","Wangi:mirip handboddy Scarllet Charming. Ketahanan:lumayan. Kemasan:bagus. . Bisa di terima cuma klo bisa harga nya turun sedikit biar merakyat","5"
"6781303153","1638444330","h*****a","Kemasan:okelah. Ketahanan:1 semprot 1 rumah nyium baunya . Wangi:tidak pernah mengecewakann","5"
"5910478245","1631075140","unknownabiyyu","Kemasan:mewah. Ketahanan: belum tau. Wangi:wah anjirrr wangi parahhhhhhh. . Wahhhh anjiiiirrrr wangiiiiiii","5"
"4615385788","1619195665","h*****b","Kemasan:bagusss sukaakk. Ketahanan:lmA bangettta. Wangi:bangetttt. . Fix sih ini wanginya banget dan suka thankss pokonya. . ","5"
"3577166067","1607619684","muhammadidris417","Pesen rabu sore eh kamis sore dah dateng ajaaa. . Onix emang the Best masalah pengiriman. Si Senoparty ini fix parfum para fakboy. Sekali semprot, ughhh siap menaklukkan si pujaan hati 😀😀😀. ","5"
"10731157134","1675829036","05_ipey","Tekstur:baik. Performa:baik. Cocok Untuk:out dor lebih top di banding in dor. . Cocok bangt ini buat kaum adam yang pngn percaya diri","5"
"4166313153","1614398932","f*****a","Kemasan:kemasan sangat rapih dan aman. Wangi:wanginya gausah diragukan karna yg nunggu produk ini restok buanyak banget","5"
"7525660208","1645179824","p*****_","Wangi:jos wanginya udah habis 3 botol. Ketahanan:tahan lama 8 jam. Kemasan:kemasan cakep","5"
"40950976411","1746546203","widiyantono1103","Aroma:ga terlalu norak ga panas juga di kulit. Durabilitas:wangi tahan lama","5"
"2385212633","1589381624","farizal_dias","Sudah di terima dengan baik.. ga ngerti lg ini parfume enak banget wanginya.. semoga tahan lama wanginya, bakal jd langganan dah.. sukses terus ka","5"
"6201554071","1633569881","yuliyana121_","Kemasan:10/10 keren banget. Ketahanan:6-8 jam. Wangi:agak strong 98% wangi bacarat","5"
"6403727500","1635238693","ojandio12","Kemasan:elegan. Ketahanan:bisa 8jam -+. Wangi:enak. . Cocok lah buat jalan"" santai","5"
"12103108665","1690466914","x*****e","Performa:good. Tekstur:cair lah. Cocok Untuk:kulit saya. . ya bagus oke baik mantap men hehe, harum juga","5"
"3133860187","1602028311","devirahmaandini","Udh 2x order parfum ini, wanginyaaaaaaaaaaa best banget. Packingnya baru, sebelumnya pake kardus biasa aja:)","5"
"7705493154","1646817629","upak_second","Wangi:wangi, tapi lebih suka fwb. Ketahanan:sama aja thnya sama fwb. Kemasan:bagus","4"
"15468123665","1718008330","nenny14","Aroma:Woody. Durabilitas:blm coba. Tekstur:cair. . Ternyata ini dupe parfum branded ya... Soalnya sma persis baunya sma parfum ori yg aq punya 🙈🙈","4"
"5914292713","1631099194","bilka2013","Kemasan:simple tapi baguss bgt. Ketahanan:belum tau. Wangi:wanginya enak dan unik","5"
"14635769065","1711282310","iradjauhari","Enak banget wanginya.. makasih seller!","5"
"13961153613","1705915464","faulivianof","Suka banget sama baunya. Awet gitu buat seharian. Kadang sampe besok juga baunya masih nempel di baju. Sering sering diskon ya","5"
"2469199114","1590904440","annabaalwi","Packaging nya rapi amann, gw rekomendasiin mexicola klo cari yg soft dan manis,thx Onix.Id","5"
"2484897575","1591181369","ramdanjayaa","akhirnya yg ditunggu tunggu dateng juga hehe, wanginya lumayan tahan lama sukaa jugaa, walaupun dirumah aja harus tetep wangi wkwkwk","5"
"6745161965","1638116780","annisamaresza","Ketahanan:tahan bisa sampe 5-6 jam apalagi indoor. Wangi:soft bgt dupe nya baccarat","5"
"7561291841","1645526378","1decatexis","Wangi:wangi nya khas cuman agak nyengat gitu. Ketahanan:lumayan lama. Kemasan:biasa aja ga ada kesan premium","5"
"6943336392","1639742540","millenirisputrikamaya","Wangi:musk nya strong. Ketahanan:dipake dari kemaren ampe sekarang madih adaa. Kemasan:bagus bat. . Liat review nya ka dilla di tiktok katanya bagus, kesampean juga tapi ai cobain strong banget gada soft2 nya, kaya bukan ai banget gitu jadinya, klo kata temen ku kaya parfumnya bacarat dari scarlet","5"
"26526112151","1736143837","naninursani_","Aroma:wanginya enak, seger. . Udah lama pakai onix senoparty, wanginya sukaaaa...🥰🥰","5"
"12064602849","1690038631","nanang_f86","Tekstur:cair. Performa:baik. Cocok Untuk:cowok. . Wanginya suka. Ketolonh abnget pas live jd bisa dpt voucher. Thanks ya onix. Ketek suamiku jd ketek senoparty 🤣","5"
"6160991480","1633169530","angginadyap","pengirimannya bener2 cepet pdhl dari bekasi ke jakbar. respon seller nya jg cepet bgt. okelahhh","5"
"5015791437","1623152733","sustiana99","Kemasan:aman dong. Ketahanan:blum di coba . Wangi:wangi. . Lbih ke bacarat si aromanya","5"
"31694400965","1740649745","shafwanzhrr","Aroma:wanginya mewah gimananana gitu. Tekstur:cair. . Enak bangett langsung pake jalan","5"
"2397743361","1589556717","cuannation","Wangi nya enak dan pengiriman nya cepat, semoga awet dan bakal coba produk onix yg lain nya deh ","5"
"8155433352","1650626799","a*****.","Wangi:wanginya enak. Ketahanan:lumayan tahan lama. Kemasan:kemasan nya oke cuma lem nya bersntakan","5"
"4916814398","1622182435","matthewengels","Kemasan:Aman dan Tebal Banget. Ketahanan:belom di Coba. Wangi:gak ada obat","5"
"13000650268","1698315258","fajarsabam","Wangi tahan 6 jam out door. Sempurna tanpa cacat","4"
"14116888639","1707145637","ariskakurniawati12","Bau oke awet. Tapi sayang antara time live sm seller ga kompak jadi informasi yg diberikan beda, co pas 2.2 katanya buy 2 get 3 waktu itu error sistem shopee katane manual tetep keitung buy 2 get 3 nyatanya enggak seller gamau kasih 3 padahal time live bilang bisa. Kecewa.","1"
"2663832681","1594344470","emisetyo","Produk original, kualitas mantap, wanginya enak, pengirimannya cepat banget daaaan packagingnya menurutku aman banget. Thank you seller","5"
"4216345529","1614935769","a*****4","Kemasan:menarik, bagus, aman. Ketahanan:lamaaa bggtt. Wangi:ga nyengat, ga bikin pusing, segerr","5"
"4301775118","1615804594","savir_razak","Kemasan:gud. Ketahanan:3-5 jam. Wangi:wangy wangy seperti keqing. . Wangy wangy kqing uh ","4"
"7953738689","1649051135","eddieriyanto","Ketahanan:belum di coba baru pertama kali beli. Kemasan:sangat aman burblewrap tebal. . Pengiriman lama padahal cuma jakarta ke tangerang, selebihnya Oke","5"
"8432296100","1653085838","u*****4","Ketahanan:dari pagi sampe pagi lagi dijamiiiiiiin. Kemasan:cantik buat kado juga cantik. Wangi:sangat recommended","5"
"10891683361","1677692752","g*****z","Botol pertama udh mau abisss.. Alhasil langsung gercep mesen yg gede.. Ini super duper favo aku yaa.. Tp biasanya aku mix ama punya zara .. Di baju bs berhari2 sihh.. Yg suka manis + seger + sensual, D jamin bakal loveeedd ama ni senoparty 🥰","5"
"2483600382","1591167785","w*****5","Uwuwww yang ditunggu akhirnya datang juga, dari bau sih enak banget, tpi gatau ketahanannya berapa di kulit ku, semoga aja cocok","5"
"4574287001","1618790669","m*****m","Kemasan:packagingnya oke tapi pas sampe lem di tutupnya masih belum kering jadi copot. Ketahanan:lumayan lama. Wangi:wanginya tahan lama banget dan gak mainstream","5"
"9421678670","1661862580","k*****1","Tekstur:cair, expect gua si bakal agak kental gitu ternyata ngga. Performa:ngisi yg ini gmn cuy, performa? meledak pokonya. Cocok Untuk:berpergian keluar, cuddle sama ayang beuh mantep jamin ndusel2 well. . lu tertarik? beli cok, lu ragu? mending turu👍🏻","5"
"4197249107","1614758291","j*****q","Kemasan:niceee. Wangi: sedikit berbeda dibandingkan pembelian pertama. . Packing super aman, rapi, double bubble, kondisi parfum aman, gk ada bocor, kualitas 👍👍👍","5"
"7391465820","1643942425","","Wangi:manis. Ketahanan:24 jam. Kemasan:premium. . top note ny alkohol kya bau rumah sakit. middle note manis. base note bau zink & manis musk","5"
